id	times_submit	time_finish	source	source_info	IP	sex	grade	residence	school	SNS1	SNS2	SNS3	SNS4	SNS5	SNS6	SES1	SES2	SES3	SES4	SES5	SES6	SES7	SES8	SES9	SES10	CSES1	CSES2	CSES3	CSES4	EIB1	EIB2	EIB3	EIB4	EIB5	EIB6	EIB7	EIB8	total	SES3_r	SES5_r	SES9_r	SES10_r
89	2021/3/24 18:23:58	58秒	微信	N/A	223.104.244.40(浙江-杭州)	1	1	1	2	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	1.38024099038612	4	4	1	4	1	4	4	4	1	1	7	7	7	7	5	5	5	5	5	5	5	5	126	4	4	4	4
90	2021/3/24 18:26:01	274秒	微信	N/A	180.130.2.180(云南-昆明)	1	2	2	2	-1.34647708201881	-2.62929384487338	-1.814360676079	-1.18618974376277	-1.39318195613894	-1.04254786867595	3	3	1	3	2	3	4	1	2	2	5	5	5	5	4	4	4	4	4	4	4	4	88	4	3	3	3
91	2021/3/24 18:26:59	62秒	手机提交	直接访问	117.136.85.62(云南-昆明)	2	3	2	1	.801953698731894	1.03545386468209	-.00446227416645099	.427219243729449	.390513124069247	-1.04254786867595	3	4	2	4	1	4	4	4	1	1	7	7	6	7	4	3	5	5	4	5	4	5	114	3	4	4	4
92	2021/3/24 18:40:51	99秒	微信	N/A	117.136.72.9(云南-昆明)	2	3	2	2	-.272261691643456	-.796919990095643	-.909411475122728	-.379485250016662	.390513124069247	-1.85014415502998	2	3	1	3	1	3	3	1	3	3	4	4	4	4	4	4	4	4	4	2	4	3	86	4	4	2	2
93	2021/3/24 18:42:00	58秒	微信	N/A	119.62.6.45(云南-昆明)	1	2	2	2	-1.34647708201881	1.03545386468209	-1.814360676079	-.379485250016662	-.501334416034844	.572644704032094	3	3	3	3	3	3	3	3	3	3	6	6	6	6	4	4	4	4	4	4	4	4	106	2	2	2	2
94	2021/3/24 18:47:09	58秒	微信	N/A	220.202.152.77(湖南-长沙)	2	2	1	1	.801953698731894	1.03545386468209	.900486926789826	.427219243729449	.390513124069247	-.23495158232193	3	2	2	3	2	3	3	3	2	3	5	4	4	4	4	4	4	4	3	3	4	4	99	3	3	3	2
95	2021/3/24 18:51:22	266秒	微信	N/A	112.96.71.29(广东-广州)	2	4	1	2	-.272261691643456	-.796919990095643	-.00446227416645099	.427219243729449	-.501334416034844	.572644704032094	2	3	3	2	3	2	2	3	3	3	3	3	3	3	2	2	3	3	2	2	3	3	80	2	2	2	2
96	2021/3/24 18:56:49	375秒	微信	N/A	113.5.13.188(黑龙江-哈尔滨)	2	2	1	1	-1.34647708201881	-.796919990095643	-.909411475122728	-.379485250016662	-.501334416034844	-.23495158232193	3	2	3	2	3	3	2	3	3	3	5	4	5	5	3	3	3	3	3	3	4	4	90	2	2	2	2
97	2021/3/24 18:59:56	76秒	微信	N/A	117.136.85.169(云南-昆明)	2	2	1	2	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	.390513124069247	.572644704032094	3	3	2	3	2	3	4	4	3	3	6	6	6	6	4	4	4	4	3	4	4	4	113	3	3	2	2
98	2021/3/24 19:03:39	77秒	微信	N/A	119.62.6.44(云南-昆明)	2	3	1	2	-.272261691643456	-.796919990095643	-.00446227416645099	.427219243729449	.390513124069247	.572644704032094	3	3	2	3	2	3	3	2	2	2	6	6	5	6	4	4	4	4	2	4	2	3	98	3	3	3	3
99	2021/3/24 19:04:08	75秒	微信	N/A	119.62.6.38(云南-昆明)	1	3	1	2	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	-.501334416034844	-.23495158232193	3	3	1	3	2	3	3	2	1	1	6	6	6	6	4	4	4	4	4	5	5	5	107	4	3	4	4
100	2021/3/24 19:25:11	166秒	微信	N/A	117.136.72.196(云南-昆明)	2	2	2	2	.801953698731894	.119266937293226	-.909411475122728	.427219243729449	.390513124069247	.572644704032094	3	3	2	3	3	2	3	3	3	3	4	4	4	5	3	3	3	3	3	3	3	3	93	3	2	2	2
101	2021/3/24 19:32:41	25秒	微信	N/A	117.136.7.244(黑龙江-哈尔滨)	1	2	2	1	-.272261691643456	-.796919990095643	-.909411475122728	-.379485250016662	-.501334416034844	-.23495158232193	3	3	3	3	3	3	3	3	3	3	5	4	4	4	3	3	3	3	3	3	3	3	90	2	2	2	2
102	2021/3/24 19:34:15	70秒	微信	N/A	117.136.57.163(黑龙江-未知)	2	2	2	1	.801953698731894	-.796919990095643	.900486926789826	1.23392373747556	1.28236066417334	1.38024099038612	3	4	1	4	1	4	4	1	3	3	5	5	5	5	4	4	4	3	4	2	3	3	103	4	4	2	2
103	2021/3/24 20:31:49	62秒	微信	N/A	171.117.42.25(山西-太原)	1	4	2	1	-.272261691643456	.119266937293226	-.00446227416645099	.427219243729449	.390513124069247	.572644704032094	3	3	3	3	3	3	3	3	3	3	5	5	5	5	4	4	4	4	4	4	4	4	106	2	2	2	2
104	2021/3/24 20:34:42	166秒	微信	N/A	119.62.6.43(云南-昆明)	2	2	1	1	.801953698731894	1.03545386468209	.900486926789826	-.379485250016662	-1.39318195613894	.572644704032094	2	3	3	3	3	2	2	3	3	3	4	3	4	4	3	3	2	3	3	2	2	2	86	2	2	2	2
105	2021/3/24 20:39:03	59秒	微信	N/A	113.140.251.206(陕西-西安)	2	3	1	1	.801953698731894	1.03545386468209	.900486926789826	.427219243729449	-2.28502949624303	-.23495158232193	3	3	2	3	2	3	3	2	3	3	6	6	6	6	5	5	5	5	5	5	5	5	114	3	3	2	2
106	2021/3/24 20:44:33	85秒	微信	N/A	117.136.0.193(北京-北京)	2	2	1	1	-.272261691643456	-.796919990095643	-.00446227416645099	-.379485250016662	-1.39318195613894	-1.04254786867595	3	3	2	3	2	3	3	2	3	2	3	3	5	4	4	4	4	3	2	2	2	3	83	3	3	2	3
107	2021/3/24 20:46:33	80秒	微信	N/A	61.158.208.108(河南-郑州)	2	3	1	1	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	1.38024099038612	4	4	1	4	1	4	4	1	1	1	7	7	7	7	5	5	5	5	5	5	5	5	123	4	4	4	4
108	2021/3/24 20:49:15	232秒	微信	N/A	117.147.19.162(浙江-杭州)	2	2	1	1	.801953698731894	-.796919990095643	-.00446227416645099	.427219243729449	.390513124069247	.572644704032094	4	4	2	3	3	2	3	3	3	3	3	3	5	4	3	3	4	4	4	4	3	4	98	3	2	2	2
109	2021/3/24 20:49:36	86秒	微信	N/A	14.204.0.226(云南-昆明)	2	2	2	1	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	1.38024099038612	3	2	4	2	4	3	2	3	4	4	3	4	5	5	4	4	4	4	4	4	4	4	110	1	1	1	1
110	2021/3/24 20:51:35	77秒	微信	N/A	124.160.218.2(浙江-杭州)	2	2	1	1	.801953698731894	1.03545386468209	.900486926789826	-.379485250016662	.390513124069247	1.38024099038612	3	3	2	3	1	3	2	1	4	2	2	2	3	3	4	4	5	5	5	5	3	4	96	3	4	1	3
111	2021/3/24 20:51:43	45秒	微信	N/A	111.32.91.229(天津-天津)	2	2	1	1	-1.34647708201881	-.796919990095643	-.00446227416645099	.427219243729449	.390513124069247	-.23495158232193	3	3	2	3	2	3	3	3	3	3	5	5	5	5	4	4	4	4	4	4	4	4	101	3	3	2	2
112	2021/3/24 20:51:58	107秒	微信	N/A	223.104.159.151(浙江-杭州)	2	2	1	1	-.272261691643456	.119266937293226	.900486926789826	.427219243729449	-.501334416034844	-1.04254786867595	3	3	2	3	3	3	3	3	3	2	4	3	5	3	4	2	4	3	2	4	2	4	90	3	2	2	3
113	2021/3/24 20:52:15	115秒	微信	N/A	223.104.160.1(浙江-未知)	1	2	1	1	.801953698731894	.119266937293226	.900486926789826	.427219243729449	.390513124069247	-.23495158232193	4	4	1	3	1	4	4	2	2	1	5	5	7	5	5	4	5	4	4	2	3	2	102	4	4	3	4
114	2021/3/24 20:54:07	59秒	微信	N/A	117.136.72.11(云南-昆明)	1	2	2	1	.801953698731894	.119266937293226	.900486926789826	.427219243729449	1.28236066417334	.572644704032094	3	3	3	3	2	4	3	4	3	3	7	7	7	7	5	5	5	5	5	5	5	5	126	2	3	2	2
115	2021/3/24 20:56:07	74秒	微信	N/A	58.45.144.243(湖南-湘潭)	2	2	1	1	.801953698731894	-.796919990095643	-.00446227416645099	.427219243729449	.390513124069247	-.23495158232193	3	3	3	3	3	3	1	2	2	2	4	4	4	4	3	3	3	3	3	3	3	3	88	2	2	3	3
116	2021/3/24 20:56:27	80秒	微信	N/A	183.225.9.90(云南-昆明)	2	2	2	2	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	1.38024099038612	4	4	2	4	2	4	4	4	2	2	7	7	7	7	5	5	5	5	5	5	5	5	130	3	3	3	3
117	2021/3/24 20:59:45	107秒	微信	N/A	223.104.240.65(云南-未知)	2	1	2	2	.801953698731894	-.796919990095643	-.909411475122728	-.379485250016662	-.501334416034844	-1.04254786867595	3	3	2	2	2	2	3	2	4	2	3	2	1	2	2	2	2	1	1	1	1	2	64	3	3	1	3
118	2021/3/24 21:00:48	84秒	微信	N/A	221.222.21.127(北京-北京)	2	1	1	1	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	1.38024099038612	3	3	2	3	3	3	3	2	2	1	5	5	6	6	4	4	4	4	4	4	4	4	109	3	2	3	4
119	2021/3/24 21:01:35	103秒	微信	N/A	223.104.240.44(云南-未知)	1	1	1	2	-.272261691643456	.119266937293226	-.00446227416645099	.427219243729449	-.501334416034844	-.23495158232193	2	2	4	1	3	3	3	3	3	3	5	5	5	5	3	2	3	2	3	2	3	4	91	1	2	2	2
120	2021/3/24 21:04:07	49秒	微信	N/A	180.161.197.10(上海-上海)	1	2	2	1	.801953698731894	1.03545386468209	-.00446227416645099	-1.99289423750888	-2.28502949624303	-1.85014415502998	3	3	3	3	2	2	2	2	3	2	5	5	5	5	3	3	3	3	3	3	3	3	86	2	3	2	3
121	2021/3/24 21:07:27	66秒	微信	N/A	61.158.152.31(河南-郑州)	2	4	1	1	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	1.38024099038612	3	3	1	4	1	4	4	1	1	1	6	6	5	6	4	4	5	5	5	5	5	5	114	4	4	4	4
122	2021/3/24 21:14:32	330秒	微信	N/A	119.62.6.36(云南-昆明)	1	2	1	2	.801953698731894	.119266937293226	-.00446227416645099	1.23392373747556	.390513124069247	-.23495158232193	3	3	2	3	4	4	4	3	3	3	5	6	6	5	4	4	5	4	3	4	4	4	111	3	1	2	2
123	2021/3/24 21:15:35	630秒	微信	N/A	106.61.138.206(云南-昆明)	2	2	2	2	-.272261691643456	.119266937293226	.900486926789826	.427219243729449	.390513124069247	-.23495158232193	3	4	1	3	2	4	3	3	2	2	4	5	5	5	4	4	4	4	4	4	3	4	101	4	3	3	3
124	2021/3/24 21:20:35	26秒	微信	N/A	223.104.240.94(云南-未知)	2	1	1	2	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	1.38024099038612	4	4	4	4	4	4	4	4	4	4	7	7	7	7	5	5	5	5	5	5	5	5	138	1	1	1	1
125	2021/3/24 21:21:27	42秒	微信	N/A	223.104.247.61(浙江-绍兴)	1	2	1	1	.801953698731894	1.03545386468209	.900486926789826	-.379485250016662	1.28236066417334	-.23495158232193	4	4	3	3	3	4	3	4	3	3	7	7	7	5	4	5	5	4	5	5	5	5	124	2	2	2	2
126	2021/3/24 21:22:43	80秒	微信	N/A	183.228.7.80(重庆-重庆)	2	4	1	1	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	.572644704032094	4	4	2	3	2	3	3	3	2	3	4	5	6	5	4	4	4	3	3	4	4	4	108	3	3	3	2
127	2021/3/24 21:27:33	98秒	微信	N/A	106.61.31.49(云南-昆明)	1	2	2	2	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	-1.39318195613894	-1.85014415502998	3	3	1	3	2	3	3	3	2	3	5	5	5	3	4	2	4	3	4	3	4	4	95	4	3	3	2
128	2021/3/24 21:31:58	93秒	微信	N/A	36.19.55.196(浙江-杭州)	1	2	2	1	-.272261691643456	-.796919990095643	-.909411475122728	.427219243729449	.390513124069247	.572644704032094	2	2	3	2	3	2	2	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	77	2	2	2	2
129	2021/3/24 21:34:44	96秒	微信	N/A	112.17.241.95(浙江-未知)	1	2	1	1	.801953698731894	1.03545386468209	.900486926789826	-.379485250016662	.390513124069247	.572644704032094	3	2	2	3	2	3	2	2	3	3	3	2	5	2	2	2	4	2	1	2	2	3	81	3	3	2	2
130	2021/3/24 21:35:00	84秒	微信	N/A	39.190.190.140(浙江-嘉兴)	1	1	2	2	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	1.38024099038612	3	2	2	2	2	3	3	2	3	2	5	5	4	4	3	4	4	4	4	4	4	4	103	3	3	2	3
131	2021/3/24 21:37:35	106秒	微信	N/A	83.173.152.168(国外-西班牙)	1	1	1	1	.801953698731894	1.03545386468209	-.00446227416645099	1.23392373747556	-.501334416034844	-1.85014415502998	2	3	1	4	2	4	4	3	1	1	7	7	7	7	3	5	5	5	3	3	3	4	107	4	3	4	4
132	2021/3/24 21:40:54	31秒	微信	N/A	36.18.232.240(浙江-杭州)	1	1	1	1	-3.49490786276951	-2.62929384487338	-2.71930987703528	-1.99289423750888	-2.28502949624303	-1.85014415502998	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	28	4	4	4	4
133	2021/3/24 21:41:30	46秒	微信	N/A	223.104.160.69(浙江-未知)	2	2	1	1	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	1.38024099038612	4	4	2	4	2	4	4	4	2	2	4	6	6	4	3	3	3	4	3	3	3	3	107	3	3	3	3
134	2021/3/24 21:45:57	145秒	微信	N/A	83.173.152.168(国外-西班牙)	2	1	1	1	.801953698731894	1.03545386468209	.900486926789826	-.379485250016662	.390513124069247	-.23495158232193	4	4	1	4	2	3	3	1	1	1	5	5	5	4	3	3	4	3	3	3	2	3	92	4	3	4	4
135	2021/3/24 21:47:02	38秒	微信	N/A	124.160.214.225(浙江-杭州)	1	2	1	1	.801953698731894	-2.62929384487338	-2.71930987703528	-1.99289423750888	-2.28502949624303	-1.85014415502998	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	32	4	4	4	4
136	2021/3/24 21:51:15	221秒	微信	N/A	175.17.157.32(吉林-长春)	2	2	1	1	-.272261691643456	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	1.38024099038612	4	4	1	4	2	4	3	1	3	2	4	4	4	5	4	4	4	3	3	4	3	3	102	4	3	2	3
137	2021/3/24 21:56:17	546秒	微信	N/A	180.130.2.48(云南-昆明)	1	2	1	2	-.272261691643456	.119266937293226	-.00446227416645099	-.379485250016662	-.501334416034844	-.23495158232193	3	3	2	3	2	3	3	2	2	3	5	5	5	5	4	4	4	4	4	3	3	3	96	3	3	3	2
138	2021/3/24 21:58:56	82秒	微信	N/A	218.205.55.29(浙江-杭州)	1	3	2	1	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	-.501334416034844	1.38024099038612	3	4	2	3	2	3	3	1	2	1	5	5	5	5	4	4	4	4	4	5	4	4	105	3	3	3	4
139	2021/3/24 22:00:17	57秒	微信	N/A	106.61.140.57(云南-昆明)	2	2	1	2	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	1.38024099038612	4	4	1	4	1	4	4	1	1	1	7	7	7	7	5	5	5	5	5	5	5	5	123	4	4	4	4
140	2021/3/24 22:04:52	352秒	微信	N/A	113.218.23.209(湖南-常德)	2	2	2	1	.801953698731894	-2.62929384487338	.900486926789826	1.23392373747556	-2.28502949624303	-1.04254786867595	3	2	3	4	3	2	2	2	3	3	6	6	6	6	4	4	4	3	1	5	4	5	100	2	2	2	2
141	2021/3/24 22:07:17	147秒	微信	N/A	119.62.6.41(云南-昆明)	2	4	1	2	-.272261691643456	-1.71310691748451	-1.814360676079	-1.18618974376277	.390513124069247	.572644704032094	3	3	2	3	2	3	3	3	3	2	5	5	6	5	4	4	4	4	2	2	3	4	93	3	3	2	3
142	2021/3/24 22:07:30	114秒	微信	N/A	123.152.149.89(浙江-宁波)	2	2	2	1	.801953698731894	-.796919990095643	.900486926789826	.427219243729449	1.28236066417334	1.38024099038612	3	3	3	3	3	2	2	3	3	3	2	2	5	6	3	4	4	2	3	3	3	3	95	2	2	2	2
143	2021/3/24 22:16:20	54秒	微信	N/A	117.136.54.114(天津-天津)	1	2	1	1	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	1.38024099038612	4	4	1	4	4	4	4	1	4	1	7	7	7	7	5	5	5	5	5	5	5	5	129	4	1	1	4
144	2021/3/24 22:18:44	137秒	微信	N/A	113.132.142.55(陕西-西安)	1	2	2	1	.801953698731894	.119266937293226	.900486926789826	-.379485250016662	-1.39318195613894	-1.04254786867595	3	3	2	2	2	2	3	3	4	2	2	2	6	5	4	3	3	3	4	4	3	2	88	3	3	1	3
145	2021/3/24 22:22:44	91秒	微信	N/A	112.17.247.2(浙江-未知)	1	2	1	2	.801953698731894	1.03545386468209	.900486926789826	-1.99289423750888	-.501334416034844	-.23495158232193	4	4	1	2	1	4	4	4	2	2	7	7	4	4	3	3	3	3	3	3	3	3	96	4	4	3	3
146	2021/3/24 22:25:14	180秒	微信	N/A	148.88.246.67(国外-英国)	2	1	1	2	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	.390513124069247	1.38024099038612	4	4	1	4	1	4	4	1	3	3	7	7	5	7	3	3	5	4	4	5	3	3	114	4	4	2	2
147	2021/3/24 22:41:01	170秒	微信	N/A	117.136.87.206(陕西-西安)	2	2	2	1	-.272261691643456	.119266937293226	-.00446227416645099	.427219243729449	.390513124069247	-.23495158232193	3	3	2	3	2	3	3	2	3	3	5	5	6	5	4	4	4	4	3	3	4	3	100	3	3	2	2
148	2021/3/24 22:45:50	56秒	微信	N/A	119.62.124.18(云南-昆明)	2	2	1	2	-1.34647708201881	-.796919990095643	-.909411475122728	-.379485250016662	-.501334416034844	-.23495158232193	3	3	2	3	2	3	3	3	3	3	5	5	4	4	3	3	3	3	3	3	3	3	88	3	3	2	2
149	2021/3/24 22:48:13	41秒	微信	N/A	119.62.6.43(云南-昆明)	1	3	1	1	.801953698731894	1.03545386468209	-.00446227416645099	.427219243729449	.390513124069247	-.23495158232193	4	4	2	4	4	4	4	4	1	1	7	6	7	6	5	5	4	5	4	5	5	5	121	3	1	4	4
150	2021/3/24 23:03:22	43秒	手机提交	直接访问	117.136.72.57(云南-昆明)	1	3	2	1	.801953698731894	.119266937293226	.900486926789826	1.23392373747556	.390513124069247	1.38024099038612	4	4	2	4	4	4	4	4	2	1	7	6	4	7	5	4	5	5	4	5	5	5	123	3	1	3	4
151	2021/3/24 23:03:55	43秒	微信	N/A	106.57.124.66(云南-昆明)	1	2	2	2	-3.49490786276951	-2.62929384487338	-2.71930987703528	-1.99289423750888	-2.28502949624303	-1.85014415502998	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	28	4	4	4	4
152	2021/3/24 23:08:35	125秒	微信	N/A	221.222.20.109(北京-北京)	2	2	1	1	.801953698731894	.119266937293226	.900486926789826	1.23392373747556	-.501334416034844	-.23495158232193	3	3	2	3	2	3	3	2	3	2	5	5	5	5	4	4	4	4	2	3	4	3	99	3	3	2	3
153	2021/3/24 23:25:14	136秒	微信	N/A	119.62.6.37(云南-昆明)	2	2	1	2	-.272261691643456	.119266937293226	-.00446227416645099	-1.18618974376277	-1.39318195613894	-1.04254786867595	2	2	3	3	3	2	2	3	3	3	5	5	5	3	2	2	2	2	2	2	2	2	78	2	2	2	2
154	2021/3/24 23:26:11	82秒	微信	N/A	112.10.92.223(浙江-杭州)	1	2	1	1	-.272261691643456	-.796919990095643	-1.814360676079	-.379485250016662	.390513124069247	-.23495158232193	4	4	2	3	3	3	3	3	3	3	6	6	6	6	4	4	4	4	4	4	3	3	104	3	2	2	2
155	2021/3/24 23:41:23	94秒	微信	N/A	223.104.90.87(广西-南宁)	1	2	1	1	-.272261691643456	.119266937293226	-2.71930987703528	-1.99289423750888	-.501334416034844	-.23495158232193	4	3	2	4	1	2	3	3	2	2	6	6	6	6	4	4	4	4	1	4	3	4	94	3	4	3	3
156	2021/3/24 23:57:08	72秒	微信	N/A	117.136.87.38(陕西-西安)	2	1	2	1	-.272261691643456	.119266937293226	-.00446227416645099	.427219243729449	.390513124069247	-.23495158232193	4	4	1	3	2	4	4	3	3	4	5	4	3	5	5	5	5	4	4	3	4	4	106	4	3	2	1
157	2021/3/25 0:11:16	97秒	微信	N/A	112.53.150.20(江苏-无锡)	1	2	1	1	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	-1.85014415502998	4	4	3	4	2	3	3	1	3	3	6	6	6	6	5	5	5	3	1	3	4	4	110	2	3	2	2
158	2021/3/25 7:49:00	70秒	微信	N/A	119.62.6.39(云南-昆明)	2	1	2	2	.801953698731894	-.796919990095643	-.00446227416645099	.427219243729449	.390513124069247	-.23495158232193	2	2	2	3	2	3	2	2	3	2	4	4	4	4	3	3	3	3	3	3	3	3	86	3	3	2	3
159	2021/3/25 7:49:25	109秒	微信	N/A	119.62.124.146(云南-昆明)	1	1	1	2	.801953698731894	1.03545386468209	.900486926789826	-1.18618974376277	-.501334416034844	-.23495158232193	4	3	2	3	4	3	3	2	3	2	3	3	6	5	4	4	4	4	2	4	1	1	93	3	1	2	3
160	2021/3/25 7:49:46	70秒	微信	N/A	119.62.6.44(云南-昆明)	2	1	1	2	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	-.23495158232193	2	2	3	3	3	2	2	3	3	3	4	4	4	4	3	3	3	3	3	3	3	3	94	2	2	2	2
161	2021/3/25 7:50:01	92秒	微信	N/A	220.197.239.254(云南-昆明)	1	1	1	2	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	.390513124069247	-.23495158232193	3	2	1	2	2	2	2	3	3	3	4	4	4	4	3	3	3	3	3	3	3	3	90	4	3	2	2
162	2021/3/25 7:50:07	99秒	微信	N/A	119.62.6.38(云南-昆明)	2	1	1	2	-.272261691643456	-.796919990095643	-.00446227416645099	.427219243729449	-1.39318195613894	-1.04254786867595	3	3	3	3	3	3	3	2	3	3	6	6	6	5	4	3	4	3	2	4	4	4	99	2	2	2	2
163	2021/3/25 7:50:20	82秒	微信	N/A	223.104.240.162(云南-未知)	2	1	2	2	-.272261691643456	.119266937293226	-.00446227416645099	-.379485250016662	.390513124069247	-.23495158232193	3	3	2	3	2	3	3	2	3	3	4	4	4	4	3	3	4	3	3	3	3	3	90	3	3	2	2
164	2021/3/25 7:50:25	55秒	微信	N/A	119.62.6.43(云南-昆明)	1	1	1	2	-.272261691643456	.119266937293226	-1.814360676079	-1.18618974376277	-.501334416034844	-1.85014415502998	4	4	1	4	1	4	4	1	1	1	7	7	7	7	5	5	5	5	5	5	4	5	108	4	4	4	4
165	2021/3/25 7:50:49	69秒	微信	N/A	220.197.239.158(云南-昆明)	1	1	1	2	.801953698731894	1.03545386468209	.900486926789826	-.379485250016662	.390513124069247	-1.85014415502998	3	3	1	3	1	4	3	1	1	1	6	6	6	6	4	4	4	4	4	4	4	4	100	4	4	4	4
166	2021/3/25 7:50:55	133秒	微信	N/A	106.61.229.70(云南-昆明)	2	1	1	2	-1.34647708201881	.119266937293226	-.00446227416645099	-1.18618974376277	-.501334416034844	-1.04254786867595	3	2	2	3	2	3	3	2	2	2	3	3	3	3	3	2	4	2	2	4	2	4	77	3	3	3	3
167	2021/3/25 7:51:00	176秒	微信	N/A	119.62.6.40(云南-昆明)	2	1	1	2	.801953698731894	.119266937293226	.900486926789826	1.23392373747556	.390513124069247	.572644704032094	3	3	2	3	2	3	3	2	3	3	4	4	5	4	3	3	4	3	2	3	2	3	94	3	3	2	2
168	2021/3/25 7:51:18	194秒	微信	N/A	106.61.194.3(云南-昆明)	2	1	2	2	-.272261691643456	-.796919990095643	-.00446227416645099	-1.18618974376277	-1.39318195613894	.572644704032094	3	3	2	3	2	3	2	1	3	2	6	6	3	5	4	4	4	4	2	4	3	5	93	3	3	2	3
169	2021/3/25 7:51:29	120秒	微信	N/A	117.136.84.195(云南-昆明)	1	1	2	2	.801953698731894	.119266937293226	.900486926789826	1.23392373747556	.390513124069247	1.38024099038612	4	4	1	3	3	3	3	1	3	3	4	4	4	4	3	3	4	3	3	3	3	3	97	4	2	2	2
170	2021/3/25 7:51:46	183秒	微信	N/A	220.197.239.187(云南-昆明)	2	1	1	2	-.272261691643456	.119266937293226	-.00446227416645099	-.379485250016662	.390513124069247	-.23495158232193	3	3	1	3	3	3	3	3	3	3	6	6	6	5	4	4	4	4	3	4	3	4	103	4	2	2	2
171	2021/3/25 7:51:48	172秒	微信	N/A	119.62.6.41(云南-昆明)	2	1	1	2	-.272261691643456	-2.62929384487338	-.00446227416645099	-.379485250016662	-1.39318195613894	.572644704032094	3	3	2	3	2	3	2	2	2	2	6	6	6	6	3	4	3	3	2	4	2	3	90	3	3	3	3
172	2021/3/25 7:51:53	157秒	微信	N/A	106.61.157.235(云南-昆明)	2	1	1	2	-.272261691643456	-1.71310691748451	-1.814360676079	-1.18618974376277	-1.39318195613894	-1.85014415502998	3	3	2	3	3	3	2	2	2	2	3	3	3	4	4	4	4	2	3	3	3	3	77	3	2	3	3
173	2021/3/25 7:52:06	192秒	微信	N/A	223.104.240.96(云南-未知)	2	1	2	2	-.272261691643456	.119266937293226	-.00446227416645099	-.379485250016662	.390513124069247	.572644704032094	3	2	2	3	3	3	2	2	3	3	5	5	5	5	4	4	4	4	3	2	2	4	96	3	2	2	2
174	2021/3/25 7:52:21	293秒	微信	N/A	223.104.240.170(云南-未知)	1	1	2	1	-3.49490786276951	-2.62929384487338	-2.71930987703528	-1.99289423750888	-2.28502949624303	-1.85014415502998	3	3	2	3	4	3	3	3	1	3	3	3	5	4	4	3	4	3	4	4	4	4	79	3	1	4	2
175	2021/3/25 7:52:35	103秒	微信	N/A	119.62.124.10(云南-昆明)	1	1	2	2	-1.34647708201881	.119266937293226	-1.814360676079	-1.99289423750888	-.501334416034844	-1.85014415502998	3	3	2	3	2	4	4	1	3	3	5	5	6	5	4	4	4	4	4	3	4	4	94	3	3	2	2
176	2021/3/25 7:52:44	103秒	微信	N/A	119.62.6.44(云南-昆明)	1	1	1	2	-1.34647708201881	-.796919990095643	-.909411475122728	-1.99289423750888	-2.28502949624303	-1.85014415502998	3	2	3	3	3	2	3	3	1	1	5	5	4	5	3	4	3	4	3	4	2	2	80	2	2	4	4
177	2021/3/25 7:52:51	97秒	微信	N/A	39.144.145.117(云南-昆明)	2	1	1	2	.801953698731894	1.03545386468209	-.00446227416645099	-1.18618974376277	.390513124069247	.572644704032094	4	4	1	3	1	3	3	1	1	3	5	5	5	5	4	4	4	4	2	4	2	3	95	4	4	4	2
178	2021/3/25 7:53:05	141秒	微信	N/A	106.61.130.96(云南-昆明)	1	1	1	2	.801953698731894	1.03545386468209	.900486926789826	.427219243729449	-.501334416034844	.572644704032094	3	2	3	3	2	2	2	2	3	3	5	5	6	5	4	4	4	4	2	3	3	3	99	2	3	2	2
179	2021/3/25 7:53:15	113秒	微信	N/A	119.62.6.41(云南-昆明)	2	1	2	2	.801953698731894	.119266937293226	-.00446227416645099	.427219243729449	.390513124069247	1.38024099038612	3	3	2	3	3	3	3	2	2	2	5	5	5	4	3	4	3	3	2	2	2	3	93	3	2	3	3
